thread_id,customer_text,agent_text
1595049,.@115858 I️ can’t use the letter “eye” on my phone. How do I️ fix this?!?,@490114 We've got steps that can solve that. Check those out here: https://t.co/xU1AGHStV6 and let us know if that doesn't help.
1598593,"Apple has really been slacking lately with these updates! First my phone’s freezing and stuff. Now, wth is an I️? @AppleSupport","@490989 Try out the steps in this article: https://t.co/xU1AGHStV6
Let us know if that works for you in DM. https://t.co/GDrqU22YpT"
938200,@AppleSupport @325308 I’m having a problem with my gmail notifications not updating. It’s always wrong. Tells me I have new emails when I don’t.,@342404 Let's look at this together. Which device and software version are you using? DM us. https://t.co/GDrqU22YpT
59599,@AppleSupport my mac is stuck on mute.. please help me,@129595 We want to help. What type of Mac computer do you have? Have you tried re-starting?
179052,The new update made Siri stop working :/ @115858,@158222 Let's see what's going on. What happens when you try to use Siri?
2021768,Phone battery draining and texts from people not appearing for hours after being sent. Please fix @115858 support,"@597934 Let's tackle all of your iPhone's issues together, starting with when this started? Also, which model do you have and iOS?"
556055,@AppleSupport my phone keeps restarting every 2 minutes. What’s going on?!,@249889 Let's see about getting your iPhone running more smoothly. Start by taking the steps listed in this support article: https://t.co/osZOKKTalm Be sure to follow the steps as listed for the best experience. Let us know if that helps please.
416668,@AppleSupport Yes. But Even after I turn it off in settings it comes back on the next day. I NEVER USE WIFI ON PHONE. I have to turn it off every morning!,@214404 Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT
936788,@AppleSupport your new IOS update is garbage. All Apps are messed up. Screen keeps freezing up. Podcast App doesn't work correctly.,@342074 We want to help. What device are you having issues with and what version of iOS are you running?
689339,@AppleSupport I have problem with my iPhone like this. just see (apple) without working. I am from Saudi Arabia. https://t.co/tORS6ToBYt,"@284719 We're happy to help with this. To start, check out these steps: https://t.co/8MvHMFZ83h Keep us posted on the results."
2128178,#ios11 is way too big for my #iPhone5s. Serious slowdown and many flaws make it unusable. Very unhappy with the update @115858.,@626530 We certainly want you to be able to use your phone. Click here to connect with us in DM. We'll pick up there: https://t.co/GDrqU22YpT
1763,"@AppleSupport Thanks, thing is I still have like 81 cents in credit and won't let me do that until I have zero credit",@116100 Try contacting our iTunes Store team here for more help: https://t.co/SDIe7UiyJN
1211071,Thinking to switch to @125607 next time! @AppleSupport Is there a way to reverse the software update? Phones a nightmare to use now!,@404268 Let's look into this together. Could you tell us which iPhone and iOS version you're using?
699590,Why the fuck can’t @115858 get the keyboard together? Stop trying to make it to I.T. I don’t want to use I.T. I want to use it!,@286898 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT
2913291,@AppleSupport I tried to do that. Didnt help. The screen continued to be on the apple logo,@806472 OK.  At this point we recommend updating via recovery mode using iTunes.  This article explains how:  https://t.co/iYLZzFD8qZ
2078239,iOS11 is the buggiest piece of crap I've ever had on my phone. @115858 should be ashamed.,"@217285 Let us know via DM the issues that you're experiencing, and then we can work together on resolving this. https://t.co/GDrqU22YpT"
55110,@AppleSupport why is my phone acting up saying im out of storage? How do I go from 60gb then delete Spotify(3gb) and end up with 59gb,"@128495 Let's work on this together. When you get the message about storage, is it referring to your iCloud Storage?"
1746914,"@AppleSupport No, because I am beta tester, and I have the latest beta release https://t.co/g7iKuMvOey",@526651 Thanks! Let's meet up in DM to check further into this. https://t.co/GDrqU22YpT
325508,@115858 fix my battery life,@193541 We'd like to work with you to find the best solution. What type of device are you using? Tell us via DM. https://t.co/GDrqU22YpT
2526281,@115858 come on now i updated my phone what’s going on with this?? https://t.co/Yj0Yo6Jspe,@719323 We're here to assist. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT
2893380,Hey @118721 @AppleSupport is this legit or spam? Should I follow the instructions? https://t.co/59w7cCMohS,@801935 Hello there. Check this link for tips to identify Phishing emails https://t.co/6Ye6EtSytB Questions? Let us know. https://t.co/GDrqU22YpT
2373308,"A bateria do meu iPhone está ""estufando"" ,entrei no site da @AppleSupport dizia pra eu ir na loja,na loja falaram que não sabem o que fazer!! Oiii Apple ajuda aí vai","@684685 Since our Twitter support is available in English, get help at https://t.co/IBIY3w3RGR or join https://t.co/pvaOFg6Mb1"
2298283,Dear @115948 @AppleSupport @115858 if I’m paying for Apple Music monthly why some of my songs is unavailable 🙄🤔,@667145 We'll be happy to help. Let us know which songs you're having trouble with in a DM and we'll take a closer look. https://t.co/GDrqU22YpT
2349378,@AppleSupport Had been no movement for 30 minutes. Then started moving and has progressed.,@679109 Great! We’re glad to hear that it’s progressing now. Let us know if the issue persists or what happens after that finishes progressing.
2492408,@AppleSupport still no reply waiting reply from apple support?????,@711549 Hey there! We've received your DM and will join you there shortly. Thanks!
2117839,@115858 why did this update turn my letter I️ into an emoji... as well as force me to spell out eye as a replacement for this letter... I️ want my letter back. I️ swear if this tweet shows an A and a question box😤,@624175 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
114457,@AppleSupport My brand new iPhone X won’t connect to ANY of my devices over bluetooth.,@141446 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
2476131,Hey @115858 can you please get your shit together🙃 my phone won't stop crashing every 2 min &amp; has like a 15 second delay on everything. Thxxx,"@707819 Hey Megan. We're happy to lend a hand, and get your iPhone back up and running for you.
When you say it's crashing, is this happening when opening or using apps, or is it at random? What's the current iOS version you have installed in Settings &gt; General &gt; About?"
2321172,@AppleSupport I might be 🤔. Explain,"@672657 If you're testing beta, then feedback is usually requested and recommended as this helps with the release of the next iOS update."
1623388,sick @115858 great update! always know exactly what i️ want to say “!?”,@497287 Thanks for reaching out to us for support. Please check out this link for help with your issue: https://t.co/gKAEL4wRnw
1615433,"@AppleSupport Thanks! I dont care what @1066 says about you, you guys are fantastic.","@495459 You're so welcome! If any other issues arise, just get back in touch. Have yourself a terrific day."
1336351,"Also @115858, might be helpful to have a chat and phone lines that work for help in ordering. #iphoneX",@431735 Our Apple Online Sales Support team is here for assisting you with any orders. Reach out to them here: https://t.co/8yjRd1Xo0i
1598102,"bro, @115858 ... wassup with these question mark boxes. my pockets cant afford that X rn, yall gotta fix this.",@490873 Visit this link for steps regarding this issue:  https://t.co/xXaXeeSRt9 DM us any questions. https://t.co/GDrqU22YpT
768175,@AppleSupport I did that ..I recommend you fixing the update,@303467 Thanks for checking out that article. Let's look into this a bit closer by joining us in DM. Use this link to get started: https://t.co/GDrqU22YpT
